"CONTEXT", "ID", "TEXT"
"speech:state-purpose","I was called to diplomatic discussions.",".ﺔﻴﺳﺎﻣﻮﻠﺑﺩ ﺕﺎﺸﻗﺎﻨﻣ ﺭﻮﻀﺤﻟ ﻲﺋﺎﻋﺪﺘﺳﺍ ﻢﺗ"
"speech:state-purpose","My presence was requested.",".ﻱﺭﻮﻀﺣ ﺐﻠﻃ ﻢﺗ"
"speech:state-purpose","I am seeking asylum.",".ﺀﻮﺠﻠﻟﺍ ﺐﻠﻃﺃ ﺎﻧﺃ"
"speech:state-purpose","I come for political asylum.",".ﻲﺳﺎﻴﺴﻟﺍ ﺀﻮﺠﻠﻟ ﺎﺒﻠﻃ ﺖﺌﺟ ﺎﻧﺃ"
"speech:state-purpose","Asylum.","اللجوء."
"speech:ask-wrong-purpose","This entry permit is for work.",".ﻞﻤﻌﻠﻟ ﺺﺼﺨﻣ ﺍﺬﻫ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ"
"speech:ask-wrong-purpose","You are authorized for transit only.",".ﻂﻘﻓ ﺭﻮﺒﻌﻟﺎﺑ ﻚﻟ ﺡﻮﻤﺴﻣ ﺖﻧﺃ"
"speech:ask-wrong-purpose","You have only a visitors entry permit.",".ﺭﺍﻭﺰﻠﻟ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ ﻂﻘﻓ ﻚﻳﺪﻟ"
"speech:ask-wrong-purpose","This entry permit is for immigrating.",".ﺓﺮﺠﻬﻠﻟ ﺺﺼﺨﻣ ﺍﺬﻫ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ"
"speech:ask-wrong-purpose","Your entry purpose does not match up.",".ﻖﺑﺎﻄﻣ ﺮﻴﻏ ﻚﻣﻭﺪﻗ ﺐﺒﺳ"
"speech:ask-wrong-purpose","This entry permit purpose does not match.",".ﻖﺑﺎﻄﻣ ﺮﻴﻏ ﺍﺬﻫ ﻝﻮﺧﺪﻟﺍ ﺢﻳﺮﺼﺗ ﻦﻣ ﺽﺮﻐﻟﺍ"
"speech:mistake-prefix","Right.",".ﺢﻴﺤﺻ"
"speech:mistake-prefix","I make mistake.",".ﺊﻄﺨﻣ ﺎﻧﺃ"
"speech:mistake-prefix","Yes, of course.",".ﻊﺒﻄﻟﺎﺑ ،ﻢﻌﻧ"
"speech:mistake-prefix","Apologies.",".ﻲﻧﺭﺬﻋﺃ"
"speech:wrong-purpose","$mistake-prefix I am just visiting.","$mistake-prefix .ﺭﻭﺯﺃ ﻂﻘﻓ ﺎﻧﺃ"
"speech:wrong-purpose","$mistake-prefix I just pass through.","$mistake-prefix .ﻞﻴﺒﺳ ﺮﺑﺎﻋ ﻂﻘﻓ ﺎﻧﺃ"
"speech:wrong-purpose","$mistake-prefix I have come to work.","$mistake-prefix .ﻞﻤﻌﻠﻟ ﺖﺌﺟ"
"speech:wrong-purpose","$mistake-prefix I move here permanently.","$mistake-prefix .ﻢﺋﺍﺩ ﻞﻜﺸﺑ ﺎﻨﻫ ﻢﻴﻗﺄﺳ"
"speech:ask-duration","Duration of stay?","؟ﻚﺋﺎﻘﺑ ﺓﺪﻣ"
"speech:random-stay","I stay","ﻰﻘﺑﺄﺳ"
"speech:random-stay","I remain for","ﺓﺪﻤﻟ ﻰﻘﺑﺄﺳ"
"speech:random-stay","It will be","ﻥﻮﻜﺘﺳ"
"speech:state-duration","$random-stay forever.","$random-stay .ﺪﺑﻸﻟ"
"speech:state-duration","$random-stay until I die.","$random-stay .ﺕﻮﻣﺍ ﻰﺘﺣ"
"speech:state-duration","I don't plan to leave.",".ﻞﻴﺣﺮﻠﻟ ﻱﻮﻧﺃ ﻻ"
"speech:state-duration","$random-stay just 2 days.","$random-stay .ﻦﻴﻣﻮﻳ ﻂﻘﻓ"
"speech:state-duration","$random-stay couple days.","$random-stay .ﻦﻴﻣﻮﻳ"
"speech:state-duration","$random-stay just 14 days.","$random-stay .ﺎﻣﻮﻳ 14 ﻂﻘﻓ"
"speech:state-duration","$random-stay couple weeks.","$random-stay .ﻦﻴﻋﻮﺒﺳﺍ"
"speech:state-duration","$random-stay only two weeks.","$random-stay .ﻦﻴﻋﻮﺒﺳﺍ ﻂﻘﻓ"
"speech:state-duration","$random-stay 30 days.","$random-stay .ﺎﻣﻮﻳ 30"
"speech:state-duration","$random-stay a few weeks.","$random-stay .ﻊﻴﺑﺎﺳﺃ ﺔﻌﻀﺑ"
"speech:state-duration","$random-stay one month.","$random-stay .ﺮﻬﺷ"
"speech:state-duration","$random-stay 60 days.","$random-stay .ﺎﻣﻮﻳ 60"
"speech:state-duration","$random-stay 8 weeks.","$random-stay .ﻊﻴﺑﺎﺳﺃ 8"
"speech:state-duration","$random-stay couple months.","$random-stay .ﻦﻳﺮﻬﺷ"
"speech:state-duration","$random-stay two months.","$random-stay .ﻦﻳﺮﻬﺷ"
"speech:state-duration","$random-stay 90 days.","$random-stay .ﺎﻣﻮﻳ 90"
"speech:state-duration","$random-stay 12 weeks.","$random-stay .ﺎﻋﻮﺒﺳﺃ 12"
"speech:state-duration","$random-stay three months.","$random-stay .ﺮﻬﺷﺃ ﺔﺛﻼﺛ"
"speech:state-duration","$random-stay a few months.","$random-stay .ﺮﻬﺷﺃ ﺔﻌﻀﺑ"
"speech:state-duration","$random-stay six months.","$random-stay .ﺮﻬﺷﺃ ﺔﺘﺳ"
"speech:state-duration","$random-stay half a year.","$random-stay .ﻡﺎﻋ ﻒﺼﻧ"
"speech:state-duration","$random-stay one year.","$random-stay .ﺔﻨﺳ"
"speech:state-duration","$random-stay full year.","$random-stay .ﻡﺎﻌﻟﺍ ﻝﺍﻮﻃ"
"speech:state-duration","$random-stay a year.","$random-stay .ﺔﻨﺳ"
"speech:ask-wrong-duration","The length of your stay is different.",".ﺔﻔﻠﺘﺨﻣ ﻚﺘﻣﺎﻗﺇ ﺓﺪﻣ"
"speech:wrong-duration","$mistake-prefix $state-duration","$mistake-prefix $state-duration"
"speech:ask-forgery-missing","This document is missing its seal.","This document is missing its seal."
"speech:ask-forgery-missing","There is no seal here.","There is no seal here."
"speech:ask-forgery-missing","I do not see the required seal here.","I do not see the required seal here."
"speech:ask-forgery-wrong","This document is forged.","This document is forged."
"speech:ask-forgery-wrong","This is a forgery.","This is a forgery."
"speech:ask-forgery-idcard","This card contains false information.",".ﺔﻔﻳﺰﻣ ﺕﺎﻣﻮﻠﻌﻣ ﻰﻠﻋ ﻱﻮﺘﺤﺗ ﺔﻗﺎﻄﺒﻟﺍ ﻩﺬﻫ"
"speech:ask-forgery-diplo","This seal is forged.","This seal is forged."
"speech:ask-forgery-diplo","This seal is not correct.","This seal is not correct."
"speech:ask-forgery-asylumgrant","This seal is forged.","This seal is forged."
"speech:ask-forgery-asylumgrant","This grant is not sealed properly.","This grant is not sealed properly."
"speech:ask-wrong-birthdate","These dates do not match.",".ﺔﻘﺑﺎﻄﺘﻣ ﺮﻴﻏ ﺦﻳﺭﺍﻮﺘﻟﺍ ﻩﺬﻫ"
"speech:forgery","I have no idea what you are talking about.",".ﻪﻨﻋ ﺙﺪﺤﺘﺗ ﻱﺬﻟﺍ ﺎﻣ ﻑﺮﻋﺃ ﻻ"
"speech:forgery","I do not know anything about that.",".ﻚﻟﺫ ﻦﻋ ﺀﻲﺷ ﻱﺃ ﻑﺮﻋﺃ ﻻ"
"speech:forgery","I do not understand.",".ﻢﻬﻓﺃ ﻢﻟ"
"speech:ask-expired-paper","This document has expired.",".ﺪﻨﺘﺴﻤﻟﺍ ﺍﺬﻫ ﺔﻴﺣﻼﺻ ﺖﻬﺘﻧﺍ"
"speech:ask-expired-paper","You cannot enter using an expired document.","ﻡﺍﺪﺨﺘﺳﺎﺑ ﻝﻮﺧﺪﻟﺍ ﻚﻨﻜﻤﻳ ﻻ
.ﺔﻴﺣﻼﺼﻟﺍ ﻲﻬﺘﻨﻣ ﺪﻨﺘﺴﻣ"
"speech:expired-permit","I could not come until now.",".ﻥﻷﺍ ﻰﻟﺇ ﺀﻲﺠﻤﻟﺍ ﻊﻄﺘﺳﺃ ﻢﻟ"
"speech:expired-permit","I was busy.",".ﻝﻮﻐﺸﻣ ﺖﻨﻛ"
"speech:expired-passport","What? That is mistake. I just renewed it.",".ﻮﺘﻠﻟ ﻪﺗﺩﺪﺟ ﺪﻘﻟ .ﺄﻄﺧ ﺍﺬﻫ ؟ﺍﺫﺎﻣ"
"speech:expired-passport","That must be a typographical error.",".ﻲﻌﺒﻄﻣ ﺄﻄﺧ ﺍﺬﻫ ﻥﺃ ﺪﺑ ﻻ"
"speech:expired-asylumgrant","There was nothing I could do.","There was nothing I could do."
"speech:expired-asylumgrant","My travel was difficult.","My travel was difficult."
"speech:expired-asylumgrant","Please, have mercy.","Please, have mercy."
"speech:ask-missing-passport","Where is passport?","؟ﺮﻔﺴﻟﺍ ﺯﺍﻮﺟ ﻦﻳﺃ"
"speech:ask-missing-passport","A passport is required.",".ﺮﻔﺳ ﺯﺍﻮﺟ ﺩﻮﺟﻭ ﻡﺰﻠﻳ"
"speech:missing-passport","They took away my passport.",".ﻱﺮﻔﺳ ﺯﺍﻮﺟ ﺍﻭﺬﺧﺃ ﺪﻘﻟ"
"speech:missing-passport","What is passport?","؟ﺮﻔﺴﻟﺍ ﺯﺍﻮﺟ ﻮﻫ ﺎﻣ"
"speech:ask-missing-entrypermit","Where is the entry permit?","Where is the entry permit?"
"speech:ask-missing-entrypermit","You have no entry permit.","You have no entry permit."
"speech:ask-missing-entrypermit","The entry permit is missing.","The entry permit is missing."
"speech:missing-permit","I was not able to get one.",".ﻪﻴﻠﻋ ﻝﻮﺼﺤﻟﺍ ﻦﻣ ﻦﻜﻤﺗﺃ ﻢﻟ"
"speech:missing-permit","What is that?","؟ﺍﺬﻫ ﺎﻣ"
"speech:missing-permit","Do I need one?","؟ﺪﺣﺍﻭ ﻰﻟﺇ ﺝﺎﺘﺣﺃ ﻞﻫ"
"speech:missing-permit","Is required?","؟ﻱﺭﻭﺮﺿ"
"speech:missing-permit","I lost it.",".ﻪﺗﺪﻘﻓ ﺪﻘﻟ"
"speech:missing-permit","I did not know it was required.",".ﻱﺭﻭﺮﺿ ﺍﺬﻫ ﻥﺃ ﻢﻠﻋﺃ ﻦﻛﺃ ﻢﻟ"
"speech:ask-missing-workpermit","Where is the work pass?","Where is the work pass?"
"speech:ask-missing-workpermit","You have no work pass.","You have no work pass."
"speech:ask-missing-workpermit","The work pass is missing.","The work pass is missing."
"speech:missing-workpermit","I will get one after I enter.",".ﻞﺧﺩﺃ ﻥﺃ ﺪﻌﺑ ﻪﻴﻠﻋ ﻞﺼﺣﺄﺳ"
"speech:ask-missing-idcard","Where is your id card?","؟ﻚﺘﻳﻮﻫ ﺔﻗﺎﻄﺑ ﻦﻳﺃ"
"speech:ask-missing-idcard","I need your id card.",".ﻚﺘﻳﻮﻫ ﺔﻗﺎﻄﺑ ﻰﻟﺇ ﺝﺎﺘﺣﺃ"
"speech:missing-idcard","I never got one.",".ﻂﻗ ﺓﺪﺣﺍﻭ ﻰﻠﻋ ﻞﺼﺣﺃ ﻢﻟ"
"speech:missing-idcard","I left before they were issued.",".ﺎﻫﺭﺍﺪﺻﺇ ﻢﺘﻳ ﻥﺃ ﻞﺒﻗ ﺕﺭﺩﺎﻏ ﺪﻘﻟ"
"speech:missing-idcard","I lost it.",".ﺎﻬﺗﺪﻘﻓ"
"speech:ask-missing-idsupplement","You must carry an id supplement.","You must carry an id supplement."
"speech:ask-missing-idsupplement","Where is your id supplement?","Where is your id supplement?"
"speech:missing-idsupplement","I never got one.","I never got one."
"speech:missing-idsupplement","What is a supplement?","What is a supplement?"
"speech:missing-idsupplement","This was not provided to me.","This was not provided to me."
"speech:ask-missing-asylumgrant","You have no grant for asylum.","You have no grant for asylum."
"speech:ask-missing-asylumgrant","Where is your asylum grant?","Where is your asylum grant?"
"speech:missing-asylumgrant","I could not secure one in time.","I could not secure one in time."
"speech:missing-asylumgrant","I have none.","I have none."
"speech:missing-asylumgrant","What is that?","What is that?"
"speech:ask-missing-accesspermit","Where is the access permit?","Where is the access permit?"
"speech:ask-missing-accesspermit","You have no access permit.","You have no access permit."
"speech:ask-missing-accesspermit","The access permit is missing.","The access permit is missing."
"speech:ask-wrong-name","These names do not match.",".ﺔﻘﺑﺎﻄﺘﻣ ﺮﻴﻏ ﺀﺎﻤﺳﻷﺍ ﻩﺬﻫ"
"speech:wrong-name","I have two different names.",".ﻥﺎﻔﻠﺘﺨﻣ ﻥﺎﻤﺳﺍ ﻱﺪﻟ"
"speech:wrong-name","I have multiple names.",".ﺓﺩﺪﻌﺘﻣ ﺀﺎﻤﺳﺃ ﻱﺪﻟ"
"speech:wrong-name","My name was changed recently.",".ﺍًﺮﺧﺆﻣ ﻲﻤﺳﺍ ﺮﻴﻴﻐﺗ ﻢﺗ"
"speech:ask-wrong-workend","You are not authorized to work this long.","You are not authorized to work this long."
"speech:ask-wrong-workend","This work pass expires before your visit.","This work pass expires before your visit."
"speech:wrong-workend","I will renew the pass soon.","I will renew the pass soon."
"speech:wrong-workend","I am planning to renew it.","I am planning to renew it."
"speech:wrong-workend","My entry permit is longer than I need.","My entry permit is longer than I need."
"speech:ask-wrong-idnumber","These numbers do not match.",".ﺔﻘﺑﺎﻄﺘﻣ ﺮﻴﻏ ﻡﺎﻗﺭﻷﺍ ﻩﺬﻫ"
"speech:ask-wrong-idnumber","There is a discrepancy here.",".ﺎﻨﻫ ﺾﻗﺎﻨﺗ ﺪﺟﻮﻳ"
"speech:ask-wrong-idnumber","There are two different numbers here.",".ﺎﻨﻫ ﻥﺎﻔﻠﺘﺨﻣ ﻥﺎﻤﻗﺭ ﻙﺎﻨﻫ"
"speech:wrong-idnumber","It must be a mistake. The document is valid.",".ﺢﻟﺎﺻ ﺪﻨﺘﺴﻤﻟﺍ .ﺄﻄﺧ ﺍﺬﻫ ﻥﺃ ﺪﺑ ﻻ"
"speech:wrong-idnumber","Check again.",".ﻯﺮﺧﺃ ﺓﺮﻣ ﻊﺟﺍﺭ"
"speech:ask-wrong-face","This does not look like you.",".ﻚﻬﺒﺸﻳ ﻻ ﺍﺬﻫ"
"speech:ask-wrong-face","Your picture. It is different.",".ﺔﻔﻠﺘﺨﻣ ﺎﻬﻧﺇ .ﻚﺗﺭﻮﺻ"
"speech:ask-wrong-face","Your appearance has changed.",".ﻒﻠﺘﺨﻣ ﻙﺮﻬﻈﻣ"
"speech:wrong-face","It is an old picture.",".ﺔﻤﻳﺪﻗ ﺓﺭﻮﺻ ﺎﻬﻧﺇ"
"speech:wrong-face","I had surgery.",".ﺔﻴﺣﺍﺮﺟ ﺔﻴﻠﻤﻌﻟ ﺖﻌﻀﺧ"
"speech:wrong-face","The years have been cruel.",".ﺔﻴﺳﺎﻗ ﺕﺍﻮﻨﺴﻟﺍ ﺖﻧﺎﻛ"
"speech:wrong-face","I do not know what to say. It is me.",".ﺎﻧﺃ ﺍﺬﻫ .ﻝﻮﻗﺃ ﺍﺫﺎﻣ ﻢﻠﻋﺃ ﻻ"
"speech:ask-wrong-issuingcity","This issuing city is incorrect.",".ﺔﺤﻴﺤﺻ ﺮﻴﻏ ﺓﺭﺪﺼﻤﻟﺍ ﺔﻨﻳﺪﻤﻟﺍ ﻩﺬﻫ"
"speech:ask-wrong-issuingcity","Your passport has false information.",".ﺔﺌﻃﺎﺧ ﺕﺎﻣﻮﻠﻌﻣ ﻰﻠﻋ ﻱﻮﺘﺤﻳ ﻙﺮﻔﺳ ﺯﺍﻮﺟ"
"speech:ask-wrong-gender","You are a man?","؟ﻞﺟﺭ ﺖﻧﺃ"
"speech:ask-wrong-gender","It says here that you are male.",".ﺮﻛﺫ ﻚﻧﺃ ﺎﻨﻫ ﺏﻮﺘﻜﻣ"
"speech:ask-wrong-gender","You are a woman?","؟ﺓﺃﺮﻣﺍ ﺖﻧﺃ"
"speech:ask-wrong-gender","Your passport says you are female.",".ﻰﺜﻧﺃ ﻚﻧﺃ ﻝﻮﻘﻳ ﻙﺮﻔﺳ ﺯﺍﻮﺟ"
"speech:ask-wrong-gender","Are you a woman or a man?","؟ﻞﺟﺭ ﻡﺃ ﺓﺃﺮﻣﺍ ﺖﻧﺃ ﻞﻫ"
"speech:ask-wrong-gender","You are male or female?","؟ﻰﺜﻧﺃ ﻡﺃ ﺮﻛﺫ ﺖﻧﺃ ﻞﻫ"
"speech:wrong-gender","The passport is correct.",".ﺢﻴﺤﺻ ﺮﻔﺴﻟﺍ ﺯﺍﻮﺟ"
"speech:wrong-gender","Why do you ask?","؟ﻝﺄﺴﺗ ﺍﺫﺎﻤﻟ"
"speech:wrong-gender","As the document says.",".ﺪﻨﺘﺴﻤﻟﺍ ﻲﻓ ﺩﺭﻭ ﺎﻤﻛ"
"speech:wrong-gender","What is this question?","؟ﻝﺍﺆﺴﻟﺍ ﺍﺬﻫ ﺎﻣ"
"speech:ask-wrong-gender-busted","There is a problem with your documentation.",".ﻚﺗﺍﺪﻨﺘﺴﻣ ﻲﻓ ﺔﻠﻜﺸﻣ ﻙﺎﻨﻫ"
"speech:ask-approved","Glory to Arstotzka.",".ﺎﻛﺰﺗﻮﺘﺳﺭﻷ ﺪﺠﻤﻟﺍ"
"speech:ask-approved","Cause no trouble.",".ﻞﻛﺎﺸﻣ ﺐﺒﺴﺗ ﻻ"
"speech:ask-nativesonly","Try again.",".ﻯﺮﺧﺃ ﺓﺮﻣ ﻝﻭﺎﺣ"
"speech:ask-nativesonly","Arstotzkans only.",".ﻂﻘﻓ ﺎﻛﺰﺗﻮﺘﺳﺭﺃ ﻲﻨﻃﺍﻮﻣ"
"speech:ask-wrong-nation","No entry from Obristan.","No entry from Obristan."
"speech:ask-wrong-nation","No entry from Kolechia.","No entry from Kolechia."
"speech:ask-wrong-nation","No entry from United Federation.","No entry from United Federation."
"speech:ask-wrong-nation","No entry from Antegria.","No entry from Antegria."
"speech:ask-wrong-nation","No entry from Republia.","No entry from Republia."
"speech:ask-wrong-nation","No entry from Arstotzka.","No entry from Arstotzka."
"speech:ask-wrong-nation","No entry from Impor.","No entry from Impor."
"speech:ask-search","Face the scanner.",".ﻲﺋﻮﻀﻟﺍ ﺢﺳﺎﻤﻟﺍ ﻮﺤﻧ ﻚﻬﺟﻭ ﻪﺟﻭ"
"speech:ask-search","Turn towards the scanner.",".ﻲﺋﻮﻀﻟﺍ ﺢﺳﺎﻤﻟﺍ ﻮﺤﻧ ﺖﻔﺘﻟﺍ"
"speech:ask-detain","Wait here.",".ﺎﻨﻫ ﺮﻈﺘﻧﺇ"
"speech:ask-detain","One moment please.",".ﻚﻠﻀﻓ ﻦﻣ ﺔﻈﺤﻟ"
"speech:detain","What are you doing?","؟ﻞﻌﻔﺗ ﺍﺫﺎﻣ"
"speech:detain","What is happening?","؟ﺙﺪﺤﻳ ﺍﺫﺎﻣ"
"speech:detain","What is this?","؟ﺍﺬﻫ ﺎﻣ"
"speech:detain","You cannot do this!","!ﻩﺬﻫ ﻞﻌﻓ ﻚﻟ ﻖﺤﻳ ﻻ"
"speech:detain","What will happen to me?","؟ﻲﻟ ﺙﺪﺤﻴﺳ ﺍﺫﺎﻣ"
"speech:detain","Who do you think you are?","؟ﻚﺴﻔﻧ ﺐﺴﺤﺗ ﻦﻣ"
"speech:detain","You have no authority for this!","!ﺍﺬﻫ ﻞﻌﻔﺘﻟ ﺔﻄﻠﺳ ﻚﻳﺪﻟ ﺲﻴﻟ"
"speech:detain","You are a fool!","!ﻖﻤﺣﺃ ﺖﻧﺃ"
"speech:ask-search-enabled","You have been selected for a random search.",".ﻲﺋﺍﻮﺸﻋ ﺶﻴﺘﻔﺗ ﺀﺍﺮﺟﻹ ﻙﺭﺎﻴﺘﺧﺍ ﻢﺗ"
"speech:ask-wrong-entryticket-date","This ticket is for another day.",".ﺮﺧﺁ ﻡﻮﻴﻟ ﺓﺮﻛﺬﺘﻟﺍ ﻩﺬﻫ"
"speech:ask-wrong-entryticket-date","You cannot enter today.",".ﻡﻮﻴﻟﺍ ﻝﻮﺧﺪﻟﺍ ﻚﻨﻜﻤﻳ ﻻ"
"speech:ask-wrong-entryticket-date","The date on this ticket is wrong.",".ﺊﻃﺎﺧ ﺓﺮﻛﺬﺘﻟﺍ ﻩﺬﻫ ﻰﻠﻋ ﺩﻮﺟﻮﻤﻟﺍ ﺦﻳﺭﺎﺘﻟﺍ"
"speech:wrong-entryticket-date","It is my mistake.",".ﻱﺄﻄﺧ ﺍﺬﻫ"
"speech:wrong-entryticket-date","Oh?","؟ﻩﻭﺃ"
"speech:ask-missing-entryticket","You cannot enter without a ticket.",".ﺓﺮﻛﺬﺗ ﻥﻭﺪﺑ ﻝﻮﺧﺪﻟﺍ ﻚﻨﻜﻤﻳ ﻻ"
"speech:ask-missing-entryticket","Foreigners must present an entry ticket.",".ﻝﻮﺧﺪﻟﺍ ﺓﺮﻛﺬﺗ ﺭﺎﻬﻇﺇ ﺐﻧﺎﺟﻷﺍ ﻰﻠﻋ ﺐﺠﻳ"
"speech:ask-missing-entryticket","Where is your entry ticket?","؟ﻚﺑ ﺹﺎﺧ ﻝﻮﺧﺪﻟﺍ ﺓﺮﻛﺬﺗ ﻦﻳﺃ"
"speech:missing-entryticket","I do not know what that is.",".ﺍﺬﻫ ﺎﻣ ﻢﻠﻋﺃ ﻻ"
"speech:missing-entryticket","I have none.",".ﺀﻲﺷ ﻱﺃ ﻱﺪﻟ ﺲﻴﻟ"
"speech:missing-entryticket","It was lost.",".ﺖﻋﺎﺿ"
"speech:ask-wrong-identity","I cannot verify your identity.","I cannot verify your identity."
"speech:ask-wrong-identity","Your identity does not match.","Your identity does not match."
"speech:ask-wrong-alias","There is no record of this name.","There is no record of this name."
"speech:ask-wrong-alias","I cannot verify your alias.","I cannot verify your alias."
"speech:ask-wrong-fingerprints","Your fingerprints do not match our records.","Your fingerprints do not match our records."
"speech:ask-wrong-fingerprints","I cannot verify your fingerprints.","I cannot verify your fingerprints."
"speech:ask-contraband","There is zero tolerance for contraband.","There is zero tolerance for contraband."
"speech:ask-contraband","You have made a mistake coming here.","You have made a mistake coming here."
"speech:contraband","You can see that?","You can see that?"
"speech:contraband","What?","What?"
"speech:contraband","I know nothing.","I know nothing."
"speech:contraband","Is it so obvious?","Is it so obvious?"
"speech:ask-wrong-information","This information does not look correct.","This information does not look correct."
"speech:ask-wrong-information","This is incorrect.","This is incorrect."
"speech:ask-wrong-height","Your height is different.",".ﻒﻠﺘﺨﻣ ﻚﻟﻮﻃ"
"speech:wrong-height","Perhaps my shoes are different.",".ﻒﻠﺘﺨﻣ ﻲﺋﺍﺬﺣ ﺎﻤﺑﺭ"
"speech:wrong-height","It is a natural difference.",".ﻲﻌﻴﺒﻃ ﻕﺮﻓ ﻪﻧﺇ"
"speech:ask-wrong-weight","Your weight is different.",".ﻒﻠﺘﺨﻣ ﻚﻧﺯﻭ"
"speech:wrong-weight","I am wearing different clothes.","I am wearing different clothes."
"speech:wrong-weight","My weight has changed naturally.","My weight has changed naturally."
"speech:ask-criminal","You have interesting face.","You have interesting face."
"speech:ask-criminal","Maybe you should not have come.","Maybe you should not have come."
"speech:ask-criminal","We have some questions for you.","We have some questions for you."
"speech:criminal","I have nothing to say.","I have nothing to say."
"speech:criminal","Let me through or you will regret it.","Let me through or you will regret it."
"speech:criminal","I do not like your tone.","I do not like your tone."
"speech:ask-wrong-description","This does not sound like you.","This does not sound like you."
"speech:ask-wrong-description","You do not match this description.","You do not match this description."
"speech:wrong-description","I have changed.","I have changed."
"speech:wrong-description","How can you say for sure?","How can you say for sure?"
"speech:wrong-description","Is that good or bad?","Is that good or bad?"
"speech:hidden-paper","Here it is.",".ﻮﻫ ﺎﻫ"
"speech:hidden-paper","Sorry. I have it here.",".ﺎﻨﻫ ﻲﻌﻣ ﻪﻧﺇ .ﻒﺳﺁ"
"speech:hidden-paper","I have it here.",".ﺎﻨﻫ ﻲﻌﻣ ﻪﻧﺇ"
"speech:hidden-paper","Here.",".ﻞﻀﻔﺗ"
"speech:ask-wrong-thumbprint","Your thumb print does not match.","Your thumb print does not match."
"speech:ask-wrong-thumbprint","This print does not match.","This print does not match."
"speech:ask-wrong-diploaccess","Your diplomatic authorization does not cover Arstotzka.","Your diplomatic authorization does not cover Arstotzka."
"speech:ask-wrong-diploaccess","You have no diplomatic rights here.","You have no diplomatic rights here."
"speech:ask-wrong-diploaccess","This authorization does not include Arstotzka.","This authorization does not include Arstotzka."
"speech:wrong-diploaccess","Nonsense.","Nonsense."
"speech:wrong-diploaccess","Check with your superiors.","Check with your superiors."
"speech:wrong-diploaccess","I have full authorization.","I have full authorization."
"speech:ask-missing-vaccinecert","Where is the vaccine certification?","Where is the vaccine certification?"
"speech:ask-missing-vaccinecert","Where is your proof of vaccination?","Where is your proof of vaccination?"
"speech:ask-missing-vaccinecert","All entrants must be vaccinated.","All entrants must be vaccinated."
"speech:missing-vaccinecert","I do not believe in vaccines.","I do not believe in vaccines."
"speech:missing-vaccinecert","I could not afford certification.","I could not afford certification."
"speech:ask-vaccine-expired","This vaccine has expired.","This vaccine has expired."
"speech:ask-vaccine-expired","This vaccine is no longer active.","This vaccine is no longer active."
"speech:ask-vaccine-wrongdrugs","You are missing the required vaccination.","You are missing the required vaccination."
"speech:ask-vaccine-wrongdrugs","This vaccine certificate is insufficient.","This vaccine certificate is insufficient."
"speech:trade-fingerprints","Here.","Here."
"speech:trade-fingerprints","Is this ok?","Is this ok?"
"speech:trade-fingerprints","Here are my fingerprints.","Here are my fingerprints."
"speech:trade-fingerprints","Now I have ink everywhere.","Now I have ink everywhere."
"speech:default","Please let me through.",".ﺮﻣﺃ ﻲﻨﻋﺩ ﻙﻮﺟﺭﺃ"
"speech:default","What are you talking about?","؟ﻩﺪﺼﻘﺗ ﻱﺬﻟﺍ ﺎﻣ"
"speech:default","I know nothing about this.",".ﺮﻣﻷﺍ ﺍﺬﻫ ﻦﻋ ﺎﺌﻴﺷ ﻑﺮﻋﺃ ﻻ"
"speech:default","I do not know what to say.",".ﻝﻮﻗﺃ ﺍﺫﺎﻣ ﻑﺮﻋﺃ ﻻ"
"speech:default","Oh?","؟ﻩﻭﺃ"
"face:M00","Short Hair","ﺮﻴﺼﻗ ﺮﻌﺷ"
"face:M00","Good Vision","ﺪﻴﺟ ﺮﺼﺑ"
"face:M00","Balding","ﺎﻴﺋﺰﺟ ﻊﻠﺻﺃ"
"face:M00","Glasses","ﺕﺍﺭﺎﻈﻧ"
"face:M00","Large Mustache","ﻒﻴﺜﻛ ﺏﺭﺎﺷ"
"face:M01","Bald","ﻊﻠﺻﺃ"
"face:M01","Large Curly Locks","ﻒﻴﺜﻛ ﺪﻌﺠﻣ ﺮﻌﺷ"
"face:M01","Glasses","ﺕﺍﺭﺎﻈﻧ"
"face:M02","Cropped Hair","Cropped Hair"
"face:M02","Glasses","Glasses"
"face:M02","Overweight","Overweight"
"face:M02","No Glasses","No Glasses"
"face:M03","Dark Hair","Dark Hair"
"face:M03","Mustache","Mustache"
"face:M03","Light Hair","Light Hair"
"face:M03","Glasses","Glasses"
"face:M10","Beard","Beard"
"face:M10","Mustache","Mustache"
"face:M10","Shaved Head","Shaved Head"
"face:M10","Glasses","Glasses"
"face:M11","Goatee","Goatee"
"face:M11","Perfect Vision","Perfect Vision"
"face:M11","Mohawk","Mohawk"
"face:M11","Glasses","Glasses"
"face:M12","Short Cropped Hair","Short Cropped Hair"
"face:M12","Long Wavy Hair","Long Wavy Hair"
"face:M12","Glasses","Glasses"
"face:M13","Balding","Balding"
"face:M13","Huge Afro","Huge Afro"
"face:M13","Thick Glasses","Thick Glasses"
"face:M20","Balding","Balding"
"face:M20","Curly Hair","Curly Hair"
